die,block,structure,material,timestamp,config,force_I_setting,v_measure,i_measure,smu_status
12,260,GC20_SC300,Pt,2025-01-07 14:49:36.454,SC_P,-0.000500000,-0.029708232115393623,-0.00049994,N
12,260,GC20_SC300,Pt,2025-01-07 14:49:36.971,SC_N,0.000100000,0.005954671374871991,0.00010006,N
12,260,GC20_SC300,Pt,2025-01-07 14:49:37.454,SC_N,-0.000100000,-0.00593269674942031,-0.00010004,N
12,260,GC20_SC300,Pt,2025-01-07 14:49:37.934,SC_N,0.000500000,0.029716752603466453,0.0004999,N
12,260,GC20_SC300,Pt,2025-01-07 14:49:38.407,SC_N,-0.000500000,-0.029696932727845786,-0.0005,N
12,260,LW300,Ag,2025-01-07 14:49:40.929,LW300_P,0.000500000,0.0007398393460216158,0.00049994,N
12,260,LW300,Ag,2025-01-07 14:49:41.400,LW300_P,-0.000500000,-0.0006952644751570817,-0.00049994,N
12,260,LW300,Ag,2025-01-07 14:49:41.887,LW300_P,0.001000000,0.0014544627523626365,0.00099996,N
12,260,LW300,Ag,2025-01-07 14:49:42.375,LW300_P,-0.001000000,-0.0014098408313482612,-0.00100004,N
12,260,LW300,Ag,2025-01-07 14:49:42.886,LW300_N,0.000500000,0.0007049134316675135,0.00049992,N
12,260,LW300,Ag,2025-01-07 14:49:43.353,LW300_N,-0.000500000,-0.0007297412076119175,-0.00049998,N
12,260,LW300,Ag,2025-01-07 14:49:43.825,LW300_N,0.001000000,0.0014191420578450217,0.0009999,N
12,260,LW300,Ag,2025-01-07 14:49:44.288,LW300_N,-0.001000000,-0.0014448917226628794,-0.00100006,N
12,260,LW600,Ag,2025-01-07 14:49:46.730,LW600_N,0.000500000,0.0008254081302526031,0.0004999,N
12,260,LW600,Ag,2025-01-07 14:49:47.236,LW600_N,-0.000500000,-0.0008526928062090347,-0.00050002,N
12,260,LW600,Ag,2025-01-07 14:49:47.706,LW600_N,0.001000000,0.0016642593705051877,0.0009999,N
12,260,LW600,Ag,2025-01-07 14:49:48.173,LW600_N,-0.001000000,-0.0016918645756074135,-0.00100006,N
12,260,LW600,Ag,2025-01-07 14:49:48.683,LW600_P,0.000500000,0.0008686332499435637,0.00049994,N
12,260,LW600,Ag,2025-01-07 14:49:49.154,LW600_P,-0.000500000,-0.0008099506857125392,-0.0005,N
12,260,LW600,Ag,2025-01-07 14:49:49.624,LW600_P,0.001000000,0.0017075249239186681,0.0009999,N
12,260,LW600,Ag,2025-01-07 14:49:50.105,LW600_P,-0.001000000,-0.0016487203233614925,-0.00100006,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:52.538,GC20_L_R0_P,0.000500000,4.198858294044279e-05,0.00049992,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:53.019,GC20_L_R0_P,-0.000500000,1.4423076402145619e-05,-0.00049998,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:53.491,GC20_L_R0_P,0.001000000,5.651311122818381e-05,0.00099998,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:53.974,GC20_L_R0_P,-0.001000000,-1.4923719402801166e-07,-0.00100006,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:54.502,GC20_L_R90_P,0.000500000,-2.0888796212374007e-05,0.0004999,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:54.968,GC20_L_R90_P,-0.000500000,-3.957579244389139e-05,-0.00049998,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:55.436,GC20_L_R90_P,0.001000000,-1.1871340931844002e-05,0.00099994,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:55.930,GC20_L_R90_P,-0.001000000,-4.899464431525536e-05,-0.00100004,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:56.450,GC20_L_R0_N,0.000500000,-2.424553034011736e-06,0.00049996,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:56.917,GC20_L_R0_N,-0.000500000,-3.0646556194313904e-05,-0.00050002,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:57.383,GC20_L_R0_N,0.001000000,1.1793414121169276e-05,0.00099992,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:57.850,GC20_L_R0_N,-0.001000000,-4.491377897511007e-05,-0.00100006,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:58.394,GC20_L_R90_N,0.000500000,4.8892457271068685e-05,0.0004999,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:58.874,GC20_L_R90_N,-0.000500000,3.071198530893702e-05,-0.00049998,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:59.373,GC20_L_R90_N,0.001000000,5.819882987796819e-05,0.00099996,N
12,260,GC20_SC300,Ag,2025-01-07 14:49:59.842,GC20_L_R90_N,-0.001000000,2.0997599683882114e-05,-0.00100004,N
12,260,GC20_SC300,Ag,2025-01-07 14:50:00.372,SC_P,0.000500000,0.0008801612718132842,0.00049992,N
12,260,GC20_SC300,Ag,2025-01-07 14:50:00.888,SC_P,-0.000500000,-0.0008815242558415006,-0.00049996,N
12,260,GC20_SC300,Ag,2025-01-07 14:50:01.381,SC_P,0.001000000,0.0017603710640935921,0.0009999,N
12,260,GC20_SC300,Ag,2025-01-07 14:50:01.862,SC_P,-0.001000000,-0.0017624148049773256,-0.00100006,N
12,260,GC20_SC300,Ag,2025-01-07 14:50:02.433,SC_N,0.000500000,0.0008907085921222491,0.0004999,N
12,260,GC20_SC300,Ag,2025-01-07 14:50:02.908,SC_N,-0.000500000,-0.0008695382301694182,-0.00049996,N
12,260,GC20_SC300,Ag,2025-01-07 14:50:03.388,SC_N,0.001000000,0.0017716358991876377,0.00099992,N
12,260,GC20_SC300,Ag,2025-01-07 14:50:03.856,SC_N,-0.001000000,-0.0017503420305914734,-0.00100008,N
12,276,LW300,Pt,2025-01-07 14:50:06.845,LW300_P,0.000100000,0.006007606469236459,9.998e-05,N
12,276,LW300,Pt,2025-01-07 14:50:07.323,LW300_P,-0.000100000,-0.0059620714812517244,-0.0001,N
12,276,LW300,Pt,2025-01-07 14:50:07.828,LW300_P,0.000500000,0.029935457138259434,0.0004999,N
12,276,LW300,Pt,2025-01-07 14:50:08.310,LW300_P,-0.000500000,-0.02989252975779794,-0.00049994,N
12,276,LW300,Pt,2025-01-07 14:50:08.837,LW300_N,0.000100000,0.005973056220922496,9.998e-05,N
12,276,LW300,Pt,2025-01-07 14:50:09.313,LW300_N,-0.000100000,-0.005996251209635687,-0.00010004,N
12,276,LW300,Pt,2025-01-07 14:50:09.783,LW300_N,0.000500000,0.02990120683465071,0.0004999,N
12,276,LW300,Pt,2025-01-07 14:50:10.263,LW300_N,-0.000500000,-0.029926405865683705,-0.00049998,N
12,276,LW600,Pt,2025-01-07 14:50:12.681,LW600_N,0.000100000,0.011955629069808994,9.998e-05,N
12,276,LW600,Pt,2025-01-07 14:50:13.165,LW600_N,-0.000100000,-0.011980077503920303,-0.00010004,N
12,276,LW600,Pt,2025-01-07 14:50:13.649,LW600_N,0.000500000,0.05980394500464704,0.0004999,N
12,276,LW600,Pt,2025-01-07 14:50:14.120,LW600_N,-0.000500000,-0.05983318226182188,-0.00049996,N
12,276,LW600,Pt,2025-01-07 14:50:14.644,LW600_P,0.000100000,0.011998597619151601,9.998e-05,N
12,276,LW600,Pt,2025-01-07 14:50:15.116,LW600_P,-0.000100000,-0.011937419926661804,-0.00010002,N
12,276,LW600,Pt,2025-01-07 14:50:15.628,LW600_P,0.000500000,0.05984641658678195,0.00049994,N
12,276,LW600,Pt,2025-01-07 14:50:16.094,LW600_P,-0.000500000,-0.0597905151275017,-0.00050002,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:18.547,GC20_L_R0_P,0.000100000,0.0001282101880004787,0.00010006,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:19.009,GC20_L_R0_P,-0.000100000,-7.193673847304924e-05,-0.00010002,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:19.484,GC20_L_R0_P,0.000500000,0.0005285775568066617,0.00049996,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:19.944,GC20_L_R0_P,-0.000500000,-0.0004723651254423077,-0.00050002,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:20.464,GC20_L_R90_P,0.000100000,5.030543208349154e-05,0.00010002,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:20.947,GC20_L_R90_P,-0.000100000,-0.00011046345960719692,-0.0001,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:21.418,GC20_L_R90_P,0.000500000,0.00037157414742046326,0.0004999,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:21.888,GC20_L_R90_P,-0.000500000,-0.00043217915136766144,-0.00049998,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:22.432,GC20_L_R0_N,0.000100000,8.429622470949719e-05,0.00010006,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:22.899,GC20_L_R0_N,-0.000100000,-0.00011643441768549993,-0.00010004,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:23.412,GC20_L_R0_N,0.000500000,0.0004844283427664735,0.0004999,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:23.895,GC20_L_R0_N,-0.000500000,-0.0005171017311969215,-0.00049998,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:24.412,GC20_L_R90_N,0.000100000,0.00011982717458421558,0.00010002,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:24.893,GC20_L_R90_N,-0.000100000,-4.134237853871558e-05,-0.00010002,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:25.376,GC20_L_R90_N,0.000500000,0.00044124218648085024,0.00049988,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:25.844,GC20_L_R90_N,-0.000500000,-0.0003622082269676708,-0.00049998,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:26.370,SC_P,0.000100000,0.005923505061553648,0.00010002,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:26.853,SC_P,-0.000100000,-0.005924123329928907,-0.00010002,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:27.325,SC_P,0.000500000,0.02960804911352676,0.0004999,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:27.791,SC_P,-0.000500000,-0.029610370744357992,-0.0005,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:28.305,SC_N,0.000100000,0.005935008088031266,0.00010006,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:28.770,SC_N,-0.000100000,-0.0059130018507601596,-0.0001,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:29.269,SC_N,0.000500000,0.029618822862681835,0.00049992,N
12,276,GC20_SC300,Pt,2025-01-07 14:50:29.739,SC_N,-0.000500000,-0.0295988993296998,-0.00049998,N
12,276,LW300,Ag,2025-01-07 14:50:32.245,LW300_P,0.000500000,0.002204020894960855,0.00049992,N
12,276,LW300,Ag,2025-01-07 14:50:32.715,LW300_P,-0.000500000,-0.0021617110477160266,-0.00049998,N
12,276,LW300,Ag,2025-01-07 14:50:33.185,LW300_P,0.001000000,0.004373451107885227,0.0009999,N
12,276,LW300,Ag,2025-01-07 14:50:33.668,LW300_P,-0.001000000,-0.004331865391852801,-0.00100002,N
12,276,LW300,Ag,2025-01-07 14:50:34.197,LW300_N,0.000500000,0.00217180624549136,0.0004999,N
12,276,LW300,Ag,2025-01-07 14:50:34.693,LW300_N,-0.000500000,-0.002193883793145819,-0.00049994,N
12,276,LW300,Ag,2025-01-07 14:50:35.158,LW300_N,0.001000000,0.004338074541314675,0.0009999,N
12,276,LW300,Ag,2025-01-07 14:50:35.628,LW300_N,-0.001000000,-0.004359569108206257,-0.00100004,N
12,276,LW600,Ag,2025-01-07 14:50:38.048,LW600_N,0.000500000,0.07037420299681822,0.0004999,N
12,276,LW600,Ag,2025-01-07 14:50:38.516,LW600_N,-0.000500000,-0.07029856841063109,-0.00049998,N
12,276,LW600,Ag,2025-01-07 14:50:38.984,LW600_N,0.001000000,0.12649733634962537,0.0009999,N
12,276,LW600,Ag,2025-01-07 14:50:39.447,LW600_N,-0.001000000,-0.12573935700333783,-0.00100004,N
12,276,LW600,Ag,2025-01-07 14:50:39.981,LW600_P,0.000500000,0.07028801153326043,0.0004999,N
12,276,LW600,Ag,2025-01-07 14:50:40.449,LW600_P,-0.000500000,-0.07032179795179806,-0.0005,N
12,276,LW600,Ag,2025-01-07 14:50:40.908,LW600_P,0.001000000,0.12378741143273181,0.00099992,N
12,276,LW600,Ag,2025-01-07 14:50:41.396,LW600_P,-0.001000000,-0.04721135909303044,-0.001,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:43.885,GC20_L_R0_P,0.000500000,3.3799651392275195e-05,0.00049992,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:44.355,GC20_L_R0_P,-0.000500000,2.257304454497585e-05,-0.00049998,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:44.854,GC20_L_R0_P,0.001000000,4.0010271171332545e-05,0.00099994,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:45.317,GC20_L_R0_P,-0.001000000,1.6513132277129055e-05,-0.001,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:45.860,GC20_L_R90_P,0.000500000,-2.4321251675018275e-05,0.00049996,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:46.387,GC20_L_R90_P,-0.000500000,-3.62021496685488e-05,-0.00050002,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:46.855,GC20_L_R90_P,0.001000000,-1.854584578199335e-05,0.00099992,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:47.318,GC20_L_R90_P,-0.001000000,-4.188051462752595e-05,-0.00100004,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:47.856,GC20_L_R0_N,0.000500000,-1.0534822612913335e-05,0.00049992,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:48.337,GC20_L_R0_N,-0.000500000,-2.2148122879221218e-05,-0.00049994,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:48.820,GC20_L_R0_N,0.001000000,-4.572686437705579e-06,0.0009999,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:49.303,GC20_L_R0_N,-0.001000000,-2.791985297928979e-05,-0.00100006,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:49.831,GC20_L_R90_N,0.000500000,4.5060075534773e-05,0.0004999,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:50.294,GC20_L_R90_N,-0.000500000,3.356440064306848e-05,-0.00049996,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:50.771,GC20_L_R90_N,0.001000000,5.10413258333538e-05,0.0009999,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:51.247,GC20_L_R90_N,-0.001000000,2.774488523456729e-05,-0.00100002,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:51.787,SC_P,0.000500000,0.0005841474595622448,0.00049992,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:52.273,SC_P,-0.000500000,-0.0005856567401501242,-0.00049998,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:52.744,SC_P,0.001000000,0.0011695336613507814,0.00099992,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:53.213,SC_P,-0.001000000,-0.0011702960208099292,-0.00100006,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:53.769,SC_N,0.000500000,0.0005949969300522222,0.00049992,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:54.237,SC_N,-0.000500000,-0.0005744110191794518,-0.00049994,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:54.743,SC_N,0.001000000,0.0011799942329459763,0.0009999,N
12,276,GC20_SC300,Ag,2025-01-07 14:50:55.217,SC_N,-0.001000000,-0.0011591620439451301,-0.00100006,N
12,277,LW300,Pt,2025-01-07 14:50:57.729,LW300_P,0.000100000,0.006008190185157928,0.00010006,N
12,277,LW300,Pt,2025-01-07 14:50:58.209,LW300_P,-0.000100000,-0.005962406713569344,-0.00010004,N
12,277,LW300,Pt,2025-01-07 14:50:58.676,LW300_P,0.000500000,0.029937644235068468,0.0004999,N
12,277,LW300,Pt,2025-01-07 14:50:59.140,LW300_P,-0.000500000,-0.029895065319779233,-0.00049998,N
12,277,LW300,Pt,2025-01-07 14:50:59.668,LW300_N,0.000100000,0.005974064858509719,9.998e-05,N
12,277,LW300,Pt,2025-01-07 14:51:00.143,LW300_N,-0.000100000,-0.005996399711671123,-0.0001,N
12,277,LW300,Pt,2025-01-07 14:51:00.624,LW300_N,0.000500000,0.02990389089866744,0.00049992,N
12,277,LW300,Pt,2025-01-07 14:51:01.090,LW300_N,-0.000500000,-0.029928279049774263,-0.00050002,N
12,277,LW600,Pt,2025-01-07 14:51:03.530,LW600_N,0.000100000,0.012019762834994294,0.00010006,N
12,277,LW600,Pt,2025-01-07 14:51:03.996,LW600_N,-0.000100000,-0.012044536209202943,-0.00010002,N
12,277,LW600,Pt,2025-01-07 14:51:04.490,LW600_N,0.000500000,0.06012411539304865,0.00049994,N
12,277,LW600,Pt,2025-01-07 14:51:04.967,LW600_N,-0.000500000,-0.06015317915279596,-0.0005,N
12,277,LW600,Pt,2025-01-07 14:51:05.479,LW600_P,0.000100000,0.012062923260729223,0.00010006,N
12,277,LW600,Pt,2025-01-07 14:51:05.949,LW600_P,-0.000100000,-0.012001793353547856,-0.00010006,N
12,277,LW600,Pt,2025-01-07 14:51:06.446,LW600_P,0.000500000,0.06016618190279977,0.0004999,N
12,277,LW600,Pt,2025-01-07 14:51:06.954,LW600_P,-0.000500000,-0.06011051569426873,-0.00049996,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:09.400,GC20_L_R0_P,0.000100000,0.00011769521466952969,0.00010002,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:09.869,GC20_L_R0_P,-0.000100000,-6.130634524327068e-05,-0.00010006,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:10.373,GC20_L_R0_P,0.000500000,0.0004758872702530871,0.0004999,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:10.879,GC20_L_R0_P,-0.000500000,-0.0004195329532806178,-0.00050002,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:11.425,GC20_L_R90_P,0.000100000,5.8861942927294626e-05,9.998e-05,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:11.954,GC20_L_R90_P,-0.000100000,-0.00011902070560959129,-0.00010004,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:12.423,GC20_L_R90_P,0.000500000,0.00041575497328007617,0.00049992,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:12.880,GC20_L_R90_P,-0.000500000,-0.0004765658216328302,-0.0005,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:13.415,GC20_L_R0_N,0.000100000,7.324458560692034e-05,0.00010006,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:13.884,GC20_L_R0_N,-0.000100000,-0.00010578270485657451,-0.00010004,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:14.390,GC20_L_R0_N,0.000500000,0.0004309992218286715,0.00049992,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:14.872,GC20_L_R0_N,-0.000500000,-0.00046435410227322775,-0.0005,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:15.399,GC20_L_R90_N,0.000100000,0.00012884830565770193,0.00010006,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:15.871,GC20_L_R90_N,-0.000100000,-5.0095911884979304e-05,-0.00010002,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:16.369,GC20_L_R90_N,0.000500000,0.00048578471036736845,0.0004999,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:16.839,GC20_L_R90_N,-0.000500000,-0.0004069066044755385,-0.00050002,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:17.350,SC_P,0.000100000,0.005904638686625861,0.00010006,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:17.842,SC_P,-0.000100000,-0.005905184174300584,-0.00010004,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:18.315,SC_P,0.000500000,0.029512660080833572,0.0004999,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:18.842,SC_P,-0.000500000,-0.02951493098572201,-0.00049996,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:19.373,SC_N,0.000100000,0.005915600636380303,9.998e-05,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:19.853,SC_N,-0.000100000,-0.005893825974065447,-0.00010004,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:20.351,SC_N,0.000500000,0.029523748477865715,0.00049994,N
12,277,GC20_SC300,Pt,2025-01-07 14:51:20.818,SC_N,-0.000500000,-0.02950363453880854,-0.0005,N
12,277,LW300,Ag,2025-01-07 14:51:23.306,LW300_P,0.000500000,0.02500201735243831,0.0004999,N
12,277,LW300,Ag,2025-01-07 14:51:23.789,LW300_P,-0.000500000,-0.024634241769458946,-0.00049998,N
12,277,LW300,Ag,2025-01-07 14:51:24.286,LW300_P,0.001000000,0.04477378198941574,0.00099992,N
12,277,LW300,Ag,2025-01-07 14:51:24.757,LW300_P,-0.001000000,-0.034872516109825384,-0.00100004,N
12,277,LW300,Ag,2025-01-07 14:51:25.281,LW300_N,0.000500000,0.018856542181629254,0.0004999,N
12,277,LW300,Ag,2025-01-07 14:51:25.753,LW300_N,-0.000500000,-0.022560771072294584,-0.0005,N
12,277,LW300,Ag,2025-01-07 14:51:26.246,LW300_N,0.001000000,0.03302002305781822,0.0009999,N
12,277,LW300,Ag,2025-01-07 14:51:26.724,LW300_N,-0.001000000,-0.030954868474638315,-0.00100004,N
12,277,LW600,Ag,2025-01-07 14:51:29.197,LW600_N,0.000500000,0.0007727126975888896,0.00049994,N
12,277,LW600,Ag,2025-01-07 14:51:29.664,LW600_N,-0.000500000,-0.0007998003510428606,-0.0005,N
12,277,LW600,Ag,2025-01-07 14:51:30.132,LW600_N,0.001000000,0.0015588354230411533,0.00099994,N
12,277,LW600,Ag,2025-01-07 14:51:30.614,LW600_N,-0.001000000,-0.0015858142730236161,-0.00100002,N
12,277,LW600,Ag,2025-01-07 14:51:31.130,LW600_P,0.000500000,0.0008158363653942548,0.00049996,N
12,277,LW600,Ag,2025-01-07 14:51:31.596,LW600_P,-0.000500000,-0.0007567773999644995,-0.0005,N
12,277,LW600,Ag,2025-01-07 14:51:32.104,LW600_P,0.001000000,0.001601691493119296,0.00099992,N
12,277,LW600,Ag,2025-01-07 14:51:32.571,LW600_P,-0.001000000,-0.001543358129219125,-0.00100004,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:34.998,GC20_L_R0_P,0.000500000,3.360556952417965e-05,0.00049994,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:35.463,GC20_L_R0_P,-0.000500000,2.2700226981265736e-05,-0.00050002,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:35.954,GC20_L_R0_P,0.001000000,4.004261814934847e-05,0.00099992,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:36.426,GC20_L_R0_P,-0.001000000,1.6711625096772223e-05,-0.00100004,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:36.952,GC20_L_R90_P,0.000500000,-2.475352492668562e-05,0.00049996,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:37.431,GC20_L_R90_P,-0.000500000,-3.6169802690532876e-05,-0.00050002,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:37.915,GC20_L_R90_P,0.001000000,-1.8904603174533595e-05,0.00099992,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:38.383,GC20_L_R90_P,-0.001000000,-4.190771549540298e-05,-0.00100004,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:38.892,GC20_L_R0_N,0.000500000,-1.0051088259857021e-05,0.0004999,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:39.367,GC20_L_R0_N,-0.000500000,-2.2397341641662086e-05,-0.0005,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:39.865,GC20_L_R0_N,0.001000000,-5.293141857151153e-06,0.00099992,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:40.333,GC20_L_R0_N,-0.001000000,-2.801027748601612e-05,-0.00100002,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:40.863,GC20_L_R90_N,0.000500000,4.491377897511007e-05,0.00049994,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:41.330,GC20_L_R90_N,-0.000500000,3.3766569255667996e-05,-0.00049998,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:41.827,GC20_L_R90_N,0.001000000,5.100971401392915e-05,0.0009999,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:42.293,GC20_L_R90_N,-0.001000000,2.798895788686926e-05,-0.00100008,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:42.853,SC_P,0.000500000,0.0003478733695964777,0.0004999,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:43.323,SC_P,-0.000500000,-0.0003497347911495759,-0.0005,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:43.837,SC_P,0.001000000,0.0006974376039528788,0.0009999,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:44.305,SC_P,-0.001000000,-0.0006985256386679599,-0.00100002,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:44.837,SC_N,0.000500000,0.0003595903272241548,0.0004999,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:45.304,SC_N,-0.000500000,-0.0003388823800252335,-0.00049996,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:45.820,SC_N,0.001000000,0.000709510378338731,0.0009999,N
12,277,GC20_SC300,Ag,2025-01-07 14:51:46.304,SC_N,-0.001000000,-0.0006881672541169515,-0.00100006,N
12,278,LW300,Pt,2025-01-07 14:51:48.796,LW300_P,0.000100000,0.006009215731392751,0.00010006,N
12,278,LW300,Pt,2025-01-07 14:51:49.266,LW300_P,-0.000100000,-0.005963819688381767,-0.00010004,N
12,278,LW300,Pt,2025-01-07 14:51:49.762,LW300_P,0.000500000,0.02994322261845903,0.0004999,N
12,278,LW300,Pt,2025-01-07 14:51:50.244,LW300_P,-0.000500000,-0.029900760593385808,-0.0005,N
12,278,LW300,Pt,2025-01-07 14:51:50.758,LW300_N,0.000100000,0.005974922053427142,9.998e-05,N
12,278,LW300,Pt,2025-01-07 14:51:51.241,LW300_N,-0.000100000,-0.005997835476399876,-0.0001,N
12,278,LW300,Pt,2025-01-07 14:51:51.736,LW300_N,0.000500000,0.029909936107763463,0.00049994,N
12,278,LW300,Pt,2025-01-07 14:51:52.202,LW300_N,-0.000500000,-0.02993505133071705,-0.00049998,N
12,278,LW600,Pt,2025-01-07 14:51:54.625,LW600_N,0.000100000,0.011909873534246879,0.00010006,N
12,278,LW600,Pt,2025-01-07 14:51:55.098,LW600_N,-0.000100000,-0.011934419744450827,-0.00010004,N
12,278,LW600,Pt,2025-01-07 14:51:55.573,LW600_N,0.000500000,0.05957573560442751,0.00049992,N
12,278,LW600,Pt,2025-01-07 14:51:56.047,LW600_N,-0.000500000,-0.05960539557779234,-0.00049996,N
12,278,LW600,Pt,2025-01-07 14:51:56.591,LW600_P,0.000100000,0.011952806795977105,0.00010006,N
12,278,LW600,Pt,2025-01-07 14:51:57.056,LW600_P,-0.000100000,-0.011892353234699709,-0.00010006,N
12,278,LW600,Pt,2025-01-07 14:51:57.537,LW600_P,0.000500000,0.05961787857067213,0.00049996,N
12,278,LW600,Pt,2025-01-07 14:51:58.003,LW600_P,-0.000500000,-0.05956227632093852,-0.0005,N
12,278,GC20_SC300,Pt,2025-01-07 14:52:00.476,GC20_L_R0_P,0.000100000,0.00011666084653161141,9.998e-05,N
12,278,GC20_SC300,Pt,2025-01-07 14:52:00.946,GC20_L_R0_P,-0.000100000,-6.0471205083586836e-05,-0.00010006,N
12,278,GC20_SC300,Pt,2025-01-07 14:52:01.416,GC20_L_R0_P,0.000500000,0.0004706580871933765,0.00049992,N
