die,block,x,y,block_row,block_column,in_block_row,in_block_column,block_idx_in_die,design,material,structure
12,337,-13380.0,-26100.0,20,7,4,3,22,AGCL_whole_wafer,Ag_Cl,GC20_SC300
12,337,-15300.0,-26580.0,20,7,5,1,22,AGCL_whole_wafer,Pt_Ag,LW300
12,337,-14340.0,-26580.0,20,7,5,2,22,AGCL_whole_wafer,Pt_Ag,LW600
12,337,-13380.0,-26580.0,20,7,5,3,22,AGCL_whole_wafer,Pt_Ag,GC20_SC300
12,337,-15300.0,-27060.0,20,7,6,1,22,AGCL_whole_wafer,Pt_Ag_Cl,LW300
12,337,-14340.0,-27060.0,20,7,6,2,22,AGCL_whole_wafer,Pt_Ag_Cl,LW600
12,337,-13380.0,-27060.0,20,7,6,3,22,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
12,338,-11460.0,-24660.0,20,8,1,1,23,AGCL_whole_wafer,Pt,LW300
12,338,-10500.0,-24660.0,20,8,1,2,23,AGCL_whole_wafer,Pt,LW600
12,338,-9540.0,-24660.0,20,8,1,3,23,AGCL_whole_wafer,Pt,GC20_SC300
12,338,-11460.0,-25140.0,20,8,2,1,23,AGCL_whole_wafer,Pt_Cl,LW300
12,338,-10500.0,-25140.0,20,8,2,2,23,AGCL_whole_wafer,Pt_Cl,LW600
12,338,-9540.0,-25140.0,20,8,2,3,23,AGCL_whole_wafer,Pt_Cl,GC20_SC300
12,338,-11460.0,-25620.0,20,8,3,1,23,AGCL_whole_wafer,Ag,LW300
12,338,-10500.0,-25620.0,20,8,3,2,23,AGCL_whole_wafer,Ag,LW600
12,338,-9540.0,-25620.0,20,8,3,3,23,AGCL_whole_wafer,Ag,GC20_SC300
12,338,-11460.0,-26100.0,20,8,4,1,23,AGCL_whole_wafer,Ag_Cl,LW300
12,338,-10500.0,-26100.0,20,8,4,2,23,AGCL_whole_wafer,Ag_Cl,LW600
12,338,-9540.0,-26100.0,20,8,4,3,23,AGCL_whole_wafer,Ag_Cl,GC20_SC300
12,338,-11460.0,-26580.0,20,8,5,1,23,AGCL_whole_wafer,Pt_Ag,LW300
12,338,-10500.0,-26580.0,20,8,5,2,23,AGCL_whole_wafer,Pt_Ag,LW600
12,338,-9540.0,-26580.0,20,8,5,3,23,AGCL_whole_wafer,Pt_Ag,GC20_SC300
12,338,-11460.0,-27060.0,20,8,6,1,23,AGCL_whole_wafer,Pt_Ag_Cl,LW300
12,338,-10500.0,-27060.0,20,8,6,2,23,AGCL_whole_wafer,Pt_Ag_Cl,LW600
12,338,-9540.0,-27060.0,20,8,6,3,23,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
12,339,-7620.0,-24660.0,20,9,1,1,24,AGCL_whole_wafer,Pt,LW300
12,339,-6660.0,-24660.0,20,9,1,2,24,AGCL_whole_wafer,Pt,LW600
12,339,-5700.0,-24660.0,20,9,1,3,24,AGCL_whole_wafer,Pt,GC20_SC300
12,339,-7620.0,-25140.0,20,9,2,1,24,AGCL_whole_wafer,Pt_Cl,LW300
12,339,-6660.0,-25140.0,20,9,2,2,24,AGCL_whole_wafer,Pt_Cl,LW600
12,339,-5700.0,-25140.0,20,9,2,3,24,AGCL_whole_wafer,Pt_Cl,GC20_SC300
12,339,-7620.0,-25620.0,20,9,3,1,24,AGCL_whole_wafer,Ag,LW300
12,339,-6660.0,-25620.0,20,9,3,2,24,AGCL_whole_wafer,Ag,LW600
12,339,-5700.0,-25620.0,20,9,3,3,24,AGCL_whole_wafer,Ag,GC20_SC300
12,339,-7620.0,-26100.0,20,9,4,1,24,AGCL_whole_wafer,Ag_Cl,LW300
12,339,-6660.0,-26100.0,20,9,4,2,24,AGCL_whole_wafer,Ag_Cl,LW600
12,339,-5700.0,-26100.0,20,9,4,3,24,AGCL_whole_wafer,Ag_Cl,GC20_SC300
12,339,-7620.0,-26580.0,20,9,5,1,24,AGCL_whole_wafer,Pt_Ag,LW300
12,339,-6660.0,-26580.0,20,9,5,2,24,AGCL_whole_wafer,Pt_Ag,LW600
12,339,-5700.0,-26580.0,20,9,5,3,24,AGCL_whole_wafer,Pt_Ag,GC20_SC300
12,339,-7620.0,-27060.0,20,9,6,1,24,AGCL_whole_wafer,Pt_Ag_Cl,LW300
12,339,-6660.0,-27060.0,20,9,6,2,24,AGCL_whole_wafer,Pt_Ag_Cl,LW600
12,339,-5700.0,-27060.0,20,9,6,3,24,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
12,340,-3780.0,-24660.0,20,10,1,1,25,AGCL_whole_wafer,Pt,LW300
12,340,-2820.0,-24660.0,20,10,1,2,25,AGCL_whole_wafer,Pt,LW600
12,340,-1860.0,-24660.0,20,10,1,3,25,AGCL_whole_wafer,Pt,GC20_SC300
12,340,-3780.0,-25140.0,20,10,2,1,25,AGCL_whole_wafer,Pt_Cl,LW300
12,340,-2820.0,-25140.0,20,10,2,2,25,AGCL_whole_wafer,Pt_Cl,LW600
12,340,-1860.0,-25140.0,20,10,2,3,25,AGCL_whole_wafer,Pt_Cl,GC20_SC300
12,340,-3780.0,-25620.0,20,10,3,1,25,AGCL_whole_wafer,Ag,LW300
12,340,-2820.0,-25620.0,20,10,3,2,25,AGCL_whole_wafer,Ag,LW600
12,340,-1860.0,-25620.0,20,10,3,3,25,AGCL_whole_wafer,Ag,GC20_SC300
12,340,-3780.0,-26100.0,20,10,4,1,25,AGCL_whole_wafer,Ag_Cl,LW300
12,340,-2820.0,-26100.0,20,10,4,2,25,AGCL_whole_wafer,Ag_Cl,LW600
12,340,-1860.0,-26100.0,20,10,4,3,25,AGCL_whole_wafer,Ag_Cl,GC20_SC300
12,340,-3780.0,-26580.0,20,10,5,1,25,AGCL_whole_wafer,Pt_Ag,LW300
12,340,-2820.0,-26580.0,20,10,5,2,25,AGCL_whole_wafer,Pt_Ag,LW600
12,340,-1860.0,-26580.0,20,10,5,3,25,AGCL_whole_wafer,Pt_Ag,GC20_SC300
12,340,-3780.0,-27060.0,20,10,6,1,25,AGCL_whole_wafer,Pt_Ag_Cl,LW300
12,340,-2820.0,-27060.0,20,10,6,2,25,AGCL_whole_wafer,Pt_Ag_Cl,LW600
12,340,-1860.0,-27060.0,20,10,6,3,25,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,261,1020.0,-11220.0,16,11,1,1,1,AGCL_whole_wafer,Pt,LW300
13,261,1980.0,-11220.0,16,11,1,2,1,AGCL_whole_wafer,Pt,LW600
13,261,2940.0,-11220.0,16,11,1,3,1,AGCL_whole_wafer,Pt,GC20_SC300
13,261,1020.0,-11700.0,16,11,2,1,1,AGCL_whole_wafer,Pt_Cl,LW300
13,261,1980.0,-11700.0,16,11,2,2,1,AGCL_whole_wafer,Pt_Cl,LW600
13,261,2940.0,-11700.0,16,11,2,3,1,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,261,1020.0,-12180.0,16,11,3,1,1,AGCL_whole_wafer,Ag,LW300
13,261,1980.0,-12180.0,16,11,3,2,1,AGCL_whole_wafer,Ag,LW600
13,261,2940.0,-12180.0,16,11,3,3,1,AGCL_whole_wafer,Ag,GC20_SC300
13,261,1020.0,-12660.0,16,11,4,1,1,AGCL_whole_wafer,Ag_Cl,LW300
13,261,1980.0,-12660.0,16,11,4,2,1,AGCL_whole_wafer,Ag_Cl,LW600
13,261,2940.0,-12660.0,16,11,4,3,1,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,261,1020.0,-13140.0,16,11,5,1,1,AGCL_whole_wafer,Pt_Ag,LW300
13,261,1980.0,-13140.0,16,11,5,2,1,AGCL_whole_wafer,Pt_Ag,LW600
13,261,2940.0,-13140.0,16,11,5,3,1,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,261,1020.0,-13620.0,16,11,6,1,1,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,261,1980.0,-13620.0,16,11,6,2,1,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,261,2940.0,-13620.0,16,11,6,3,1,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,262,4860.0,-11220.0,16,12,1,1,2,AGCL_whole_wafer,Pt,LW300
13,262,5820.0,-11220.0,16,12,1,2,2,AGCL_whole_wafer,Pt,LW600
13,262,6780.0,-11220.0,16,12,1,3,2,AGCL_whole_wafer,Pt,GC20_SC300
13,262,4860.0,-11700.0,16,12,2,1,2,AGCL_whole_wafer,Pt_Cl,LW300
13,262,5820.0,-11700.0,16,12,2,2,2,AGCL_whole_wafer,Pt_Cl,LW600
13,262,6780.0,-11700.0,16,12,2,3,2,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,262,4860.0,-12180.0,16,12,3,1,2,AGCL_whole_wafer,Ag,LW300
13,262,5820.0,-12180.0,16,12,3,2,2,AGCL_whole_wafer,Ag,LW600
13,262,6780.0,-12180.0,16,12,3,3,2,AGCL_whole_wafer,Ag,GC20_SC300
13,262,4860.0,-12660.0,16,12,4,1,2,AGCL_whole_wafer,Ag_Cl,LW300
13,262,5820.0,-12660.0,16,12,4,2,2,AGCL_whole_wafer,Ag_Cl,LW600
13,262,6780.0,-12660.0,16,12,4,3,2,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,262,4860.0,-13140.0,16,12,5,1,2,AGCL_whole_wafer,Pt_Ag,LW300
13,262,5820.0,-13140.0,16,12,5,2,2,AGCL_whole_wafer,Pt_Ag,LW600
13,262,6780.0,-13140.0,16,12,5,3,2,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,262,4860.0,-13620.0,16,12,6,1,2,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,262,5820.0,-13620.0,16,12,6,2,2,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,262,6780.0,-13620.0,16,12,6,3,2,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,263,8700.0,-11220.0,16,13,1,1,3,AGCL_whole_wafer,Pt,LW300
13,263,9660.0,-11220.0,16,13,1,2,3,AGCL_whole_wafer,Pt,LW600
13,263,10620.0,-11220.0,16,13,1,3,3,AGCL_whole_wafer,Pt,GC20_SC300
13,263,8700.0,-11700.0,16,13,2,1,3,AGCL_whole_wafer,Pt_Cl,LW300
13,263,9660.0,-11700.0,16,13,2,2,3,AGCL_whole_wafer,Pt_Cl,LW600
13,263,10620.0,-11700.0,16,13,2,3,3,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,263,8700.0,-12180.0,16,13,3,1,3,AGCL_whole_wafer,Ag,LW300
13,263,9660.0,-12180.0,16,13,3,2,3,AGCL_whole_wafer,Ag,LW600
13,263,10620.0,-12180.0,16,13,3,3,3,AGCL_whole_wafer,Ag,GC20_SC300
13,263,8700.0,-12660.0,16,13,4,1,3,AGCL_whole_wafer,Ag_Cl,LW300
13,263,9660.0,-12660.0,16,13,4,2,3,AGCL_whole_wafer,Ag_Cl,LW600
13,263,10620.0,-12660.0,16,13,4,3,3,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,263,8700.0,-13140.0,16,13,5,1,3,AGCL_whole_wafer,Pt_Ag,LW300
13,263,9660.0,-13140.0,16,13,5,2,3,AGCL_whole_wafer,Pt_Ag,LW600
13,263,10620.0,-13140.0,16,13,5,3,3,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,263,8700.0,-13620.0,16,13,6,1,3,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,263,9660.0,-13620.0,16,13,6,2,3,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,263,10620.0,-13620.0,16,13,6,3,3,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,264,12540.0,-11220.0,16,14,1,1,4,AGCL_whole_wafer,Pt,LW300
13,264,13500.0,-11220.0,16,14,1,2,4,AGCL_whole_wafer,Pt,LW600
13,264,14460.0,-11220.0,16,14,1,3,4,AGCL_whole_wafer,Pt,GC20_SC300
13,264,12540.0,-11700.0,16,14,2,1,4,AGCL_whole_wafer,Pt_Cl,LW300
13,264,13500.0,-11700.0,16,14,2,2,4,AGCL_whole_wafer,Pt_Cl,LW600
13,264,14460.0,-11700.0,16,14,2,3,4,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,264,12540.0,-12180.0,16,14,3,1,4,AGCL_whole_wafer,Ag,LW300
13,264,13500.0,-12180.0,16,14,3,2,4,AGCL_whole_wafer,Ag,LW600
13,264,14460.0,-12180.0,16,14,3,3,4,AGCL_whole_wafer,Ag,GC20_SC300
13,264,12540.0,-12660.0,16,14,4,1,4,AGCL_whole_wafer,Ag_Cl,LW300
13,264,13500.0,-12660.0,16,14,4,2,4,AGCL_whole_wafer,Ag_Cl,LW600
13,264,14460.0,-12660.0,16,14,4,3,4,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,264,12540.0,-13140.0,16,14,5,1,4,AGCL_whole_wafer,Pt_Ag,LW300
13,264,13500.0,-13140.0,16,14,5,2,4,AGCL_whole_wafer,Pt_Ag,LW600
13,264,14460.0,-13140.0,16,14,5,3,4,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,264,12540.0,-13620.0,16,14,6,1,4,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,264,13500.0,-13620.0,16,14,6,2,4,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,264,14460.0,-13620.0,16,14,6,3,4,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,265,16380.0,-11220.0,16,15,1,1,5,AGCL_whole_wafer,Pt,LW300
13,265,17340.0,-11220.0,16,15,1,2,5,AGCL_whole_wafer,Pt,LW600
13,265,18300.0,-11220.0,16,15,1,3,5,AGCL_whole_wafer,Pt,GC20_SC300
13,265,16380.0,-11700.0,16,15,2,1,5,AGCL_whole_wafer,Pt_Cl,LW300
13,265,17340.0,-11700.0,16,15,2,2,5,AGCL_whole_wafer,Pt_Cl,LW600
13,265,18300.0,-11700.0,16,15,2,3,5,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,265,16380.0,-12180.0,16,15,3,1,5,AGCL_whole_wafer,Ag,LW300
13,265,17340.0,-12180.0,16,15,3,2,5,AGCL_whole_wafer,Ag,LW600
13,265,18300.0,-12180.0,16,15,3,3,5,AGCL_whole_wafer,Ag,GC20_SC300
13,265,16380.0,-12660.0,16,15,4,1,5,AGCL_whole_wafer,Ag_Cl,LW300
13,265,17340.0,-12660.0,16,15,4,2,5,AGCL_whole_wafer,Ag_Cl,LW600
13,265,18300.0,-12660.0,16,15,4,3,5,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,265,16380.0,-13140.0,16,15,5,1,5,AGCL_whole_wafer,Pt_Ag,LW300
13,265,17340.0,-13140.0,16,15,5,2,5,AGCL_whole_wafer,Pt_Ag,LW600
13,265,18300.0,-13140.0,16,15,5,3,5,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,265,16380.0,-13620.0,16,15,6,1,5,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,265,17340.0,-13620.0,16,15,6,2,5,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,265,18300.0,-13620.0,16,15,6,3,5,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,281,1020.0,-14580.0,17,11,1,1,6,AGCL_whole_wafer,Pt,LW300
13,281,1980.0,-14580.0,17,11,1,2,6,AGCL_whole_wafer,Pt,LW600
13,281,2940.0,-14580.0,17,11,1,3,6,AGCL_whole_wafer,Pt,GC20_SC300
13,281,1020.0,-15060.0,17,11,2,1,6,AGCL_whole_wafer,Pt_Cl,LW300
13,281,1980.0,-15060.0,17,11,2,2,6,AGCL_whole_wafer,Pt_Cl,LW600
13,281,2940.0,-15060.0,17,11,2,3,6,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,281,1020.0,-15540.0,17,11,3,1,6,AGCL_whole_wafer,Ag,LW300
13,281,1980.0,-15540.0,17,11,3,2,6,AGCL_whole_wafer,Ag,LW600
13,281,2940.0,-15540.0,17,11,3,3,6,AGCL_whole_wafer,Ag,GC20_SC300
13,281,1020.0,-16020.0,17,11,4,1,6,AGCL_whole_wafer,Ag_Cl,LW300
13,281,1980.0,-16020.0,17,11,4,2,6,AGCL_whole_wafer,Ag_Cl,LW600
13,281,2940.0,-16020.0,17,11,4,3,6,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,281,1020.0,-16500.0,17,11,5,1,6,AGCL_whole_wafer,Pt_Ag,LW300
13,281,1980.0,-16500.0,17,11,5,2,6,AGCL_whole_wafer,Pt_Ag,LW600
13,281,2940.0,-16500.0,17,11,5,3,6,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,281,1020.0,-16980.0,17,11,6,1,6,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,281,1980.0,-16980.0,17,11,6,2,6,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,281,2940.0,-16980.0,17,11,6,3,6,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,282,4860.0,-14580.0,17,12,1,1,7,AGCL_whole_wafer,Pt,LW300
13,282,5820.0,-14580.0,17,12,1,2,7,AGCL_whole_wafer,Pt,LW600
13,282,6780.0,-14580.0,17,12,1,3,7,AGCL_whole_wafer,Pt,GC20_SC300
13,282,4860.0,-15060.0,17,12,2,1,7,AGCL_whole_wafer,Pt_Cl,LW300
13,282,5820.0,-15060.0,17,12,2,2,7,AGCL_whole_wafer,Pt_Cl,LW600
13,282,6780.0,-15060.0,17,12,2,3,7,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,282,4860.0,-15540.0,17,12,3,1,7,AGCL_whole_wafer,Ag,LW300
13,282,5820.0,-15540.0,17,12,3,2,7,AGCL_whole_wafer,Ag,LW600
13,282,6780.0,-15540.0,17,12,3,3,7,AGCL_whole_wafer,Ag,GC20_SC300
13,282,4860.0,-16020.0,17,12,4,1,7,AGCL_whole_wafer,Ag_Cl,LW300
13,282,5820.0,-16020.0,17,12,4,2,7,AGCL_whole_wafer,Ag_Cl,LW600
13,282,6780.0,-16020.0,17,12,4,3,7,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,282,4860.0,-16500.0,17,12,5,1,7,AGCL_whole_wafer,Pt_Ag,LW300
13,282,5820.0,-16500.0,17,12,5,2,7,AGCL_whole_wafer,Pt_Ag,LW600
13,282,6780.0,-16500.0,17,12,5,3,7,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,282,4860.0,-16980.0,17,12,6,1,7,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,282,5820.0,-16980.0,17,12,6,2,7,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,282,6780.0,-16980.0,17,12,6,3,7,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,283,8700.0,-14580.0,17,13,1,1,8,AGCL_whole_wafer,Pt,LW300
13,283,9660.0,-14580.0,17,13,1,2,8,AGCL_whole_wafer,Pt,LW600
13,283,10620.0,-14580.0,17,13,1,3,8,AGCL_whole_wafer,Pt,GC20_SC300
13,283,8700.0,-15060.0,17,13,2,1,8,AGCL_whole_wafer,Pt_Cl,LW300
13,283,9660.0,-15060.0,17,13,2,2,8,AGCL_whole_wafer,Pt_Cl,LW600
13,283,10620.0,-15060.0,17,13,2,3,8,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,283,8700.0,-15540.0,17,13,3,1,8,AGCL_whole_wafer,Ag,LW300
13,283,9660.0,-15540.0,17,13,3,2,8,AGCL_whole_wafer,Ag,LW600
13,283,10620.0,-15540.0,17,13,3,3,8,AGCL_whole_wafer,Ag,GC20_SC300
13,283,8700.0,-16020.0,17,13,4,1,8,AGCL_whole_wafer,Ag_Cl,LW300
13,283,9660.0,-16020.0,17,13,4,2,8,AGCL_whole_wafer,Ag_Cl,LW600
13,283,10620.0,-16020.0,17,13,4,3,8,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,283,8700.0,-16500.0,17,13,5,1,8,AGCL_whole_wafer,Pt_Ag,LW300
13,283,9660.0,-16500.0,17,13,5,2,8,AGCL_whole_wafer,Pt_Ag,LW600
13,283,10620.0,-16500.0,17,13,5,3,8,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,283,8700.0,-16980.0,17,13,6,1,8,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,283,9660.0,-16980.0,17,13,6,2,8,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,283,10620.0,-16980.0,17,13,6,3,8,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,284,12540.0,-14580.0,17,14,1,1,9,AGCL_whole_wafer,Pt,LW300
13,284,13500.0,-14580.0,17,14,1,2,9,AGCL_whole_wafer,Pt,LW600
13,284,14460.0,-14580.0,17,14,1,3,9,AGCL_whole_wafer,Pt,GC20_SC300
13,284,12540.0,-15060.0,17,14,2,1,9,AGCL_whole_wafer,Pt_Cl,LW300
13,284,13500.0,-15060.0,17,14,2,2,9,AGCL_whole_wafer,Pt_Cl,LW600
13,284,14460.0,-15060.0,17,14,2,3,9,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,284,12540.0,-15540.0,17,14,3,1,9,AGCL_whole_wafer,Ag,LW300
13,284,13500.0,-15540.0,17,14,3,2,9,AGCL_whole_wafer,Ag,LW600
13,284,14460.0,-15540.0,17,14,3,3,9,AGCL_whole_wafer,Ag,GC20_SC300
13,284,12540.0,-16020.0,17,14,4,1,9,AGCL_whole_wafer,Ag_Cl,LW300
13,284,13500.0,-16020.0,17,14,4,2,9,AGCL_whole_wafer,Ag_Cl,LW600
13,284,14460.0,-16020.0,17,14,4,3,9,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,284,12540.0,-16500.0,17,14,5,1,9,AGCL_whole_wafer,Pt_Ag,LW300
13,284,13500.0,-16500.0,17,14,5,2,9,AGCL_whole_wafer,Pt_Ag,LW600
13,284,14460.0,-16500.0,17,14,5,3,9,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,284,12540.0,-16980.0,17,14,6,1,9,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,284,13500.0,-16980.0,17,14,6,2,9,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,284,14460.0,-16980.0,17,14,6,3,9,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,285,16380.0,-14580.0,17,15,1,1,10,AGCL_whole_wafer,Pt,LW300
13,285,17340.0,-14580.0,17,15,1,2,10,AGCL_whole_wafer,Pt,LW600
13,285,18300.0,-14580.0,17,15,1,3,10,AGCL_whole_wafer,Pt,GC20_SC300
13,285,16380.0,-15060.0,17,15,2,1,10,AGCL_whole_wafer,Pt_Cl,LW300
13,285,17340.0,-15060.0,17,15,2,2,10,AGCL_whole_wafer,Pt_Cl,LW600
13,285,18300.0,-15060.0,17,15,2,3,10,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,285,16380.0,-15540.0,17,15,3,1,10,AGCL_whole_wafer,Ag,LW300
13,285,17340.0,-15540.0,17,15,3,2,10,AGCL_whole_wafer,Ag,LW600
13,285,18300.0,-15540.0,17,15,3,3,10,AGCL_whole_wafer,Ag,GC20_SC300
13,285,16380.0,-16020.0,17,15,4,1,10,AGCL_whole_wafer,Ag_Cl,LW300
13,285,17340.0,-16020.0,17,15,4,2,10,AGCL_whole_wafer,Ag_Cl,LW600
13,285,18300.0,-16020.0,17,15,4,3,10,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,285,16380.0,-16500.0,17,15,5,1,10,AGCL_whole_wafer,Pt_Ag,LW300
13,285,17340.0,-16500.0,17,15,5,2,10,AGCL_whole_wafer,Pt_Ag,LW600
13,285,18300.0,-16500.0,17,15,5,3,10,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,285,16380.0,-16980.0,17,15,6,1,10,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,285,17340.0,-16980.0,17,15,6,2,10,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,285,18300.0,-16980.0,17,15,6,3,10,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,301,1020.0,-17940.0,18,11,1,1,11,AGCL_whole_wafer,Pt,LW300
13,301,1980.0,-17940.0,18,11,1,2,11,AGCL_whole_wafer,Pt,LW600
13,301,2940.0,-17940.0,18,11,1,3,11,AGCL_whole_wafer,Pt,GC20_SC300
13,301,1020.0,-18420.0,18,11,2,1,11,AGCL_whole_wafer,Pt_Cl,LW300
13,301,1980.0,-18420.0,18,11,2,2,11,AGCL_whole_wafer,Pt_Cl,LW600
13,301,2940.0,-18420.0,18,11,2,3,11,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,301,1020.0,-18900.0,18,11,3,1,11,AGCL_whole_wafer,Ag,LW300
13,301,1980.0,-18900.0,18,11,3,2,11,AGCL_whole_wafer,Ag,LW600
13,301,2940.0,-18900.0,18,11,3,3,11,AGCL_whole_wafer,Ag,GC20_SC300
13,301,1020.0,-19380.0,18,11,4,1,11,AGCL_whole_wafer,Ag_Cl,LW300
13,301,1980.0,-19380.0,18,11,4,2,11,AGCL_whole_wafer,Ag_Cl,LW600
13,301,2940.0,-19380.0,18,11,4,3,11,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,301,1020.0,-19860.0,18,11,5,1,11,AGCL_whole_wafer,Pt_Ag,LW300
13,301,1980.0,-19860.0,18,11,5,2,11,AGCL_whole_wafer,Pt_Ag,LW600
13,301,2940.0,-19860.0,18,11,5,3,11,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,301,1020.0,-20340.0,18,11,6,1,11,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,301,1980.0,-20340.0,18,11,6,2,11,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,301,2940.0,-20340.0,18,11,6,3,11,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,302,4860.0,-17940.0,18,12,1,1,12,AGCL_whole_wafer,Pt,LW300
13,302,5820.0,-17940.0,18,12,1,2,12,AGCL_whole_wafer,Pt,LW600
13,302,6780.0,-17940.0,18,12,1,3,12,AGCL_whole_wafer,Pt,GC20_SC300
13,302,4860.0,-18420.0,18,12,2,1,12,AGCL_whole_wafer,Pt_Cl,LW300
13,302,5820.0,-18420.0,18,12,2,2,12,AGCL_whole_wafer,Pt_Cl,LW600
13,302,6780.0,-18420.0,18,12,2,3,12,AGCL_whole_wafer,Pt_Cl,GC20_SC300
13,302,4860.0,-18900.0,18,12,3,1,12,AGCL_whole_wafer,Ag,LW300
13,302,5820.0,-18900.0,18,12,3,2,12,AGCL_whole_wafer,Ag,LW600
13,302,6780.0,-18900.0,18,12,3,3,12,AGCL_whole_wafer,Ag,GC20_SC300
13,302,4860.0,-19380.0,18,12,4,1,12,AGCL_whole_wafer,Ag_Cl,LW300
13,302,5820.0,-19380.0,18,12,4,2,12,AGCL_whole_wafer,Ag_Cl,LW600
13,302,6780.0,-19380.0,18,12,4,3,12,AGCL_whole_wafer,Ag_Cl,GC20_SC300
13,302,4860.0,-19860.0,18,12,5,1,12,AGCL_whole_wafer,Pt_Ag,LW300
13,302,5820.0,-19860.0,18,12,5,2,12,AGCL_whole_wafer,Pt_Ag,LW600
13,302,6780.0,-19860.0,18,12,5,3,12,AGCL_whole_wafer,Pt_Ag,GC20_SC300
13,302,4860.0,-20340.0,18,12,6,1,12,AGCL_whole_wafer,Pt_Ag_Cl,LW300
13,302,5820.0,-20340.0,18,12,6,2,12,AGCL_whole_wafer,Pt_Ag_Cl,LW600
13,302,6780.0,-20340.0,18,12,6,3,12,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
13,303,8700.0,-17940.0,18,13,1,1,13,AGCL_whole_wafer,Pt,LW300
13,303,9660.0,-17940.0,18,13,1,2,13,AGCL_whole_wafer,Pt,LW600
