die,block,pin_variation,curr_variation,alias,pin_config,pol,force_current,meanV,meanI,hit_comp,block_row,block_column,structure,material
3,18,,,GC,GC20_L_R0,P,0.001,1.1064770051581192e-05,0.0010000299999999998,False,4,3,GC20_SC300,Ag
3,18,,,GC,GC20_L_R90,P,0.0005,1.4292117232273715e-05,0.00050001,False,4,3,GC20_SC300,Ag
3,18,,,GC,GC20_L_R90,P,0.001,2.8501859149087638e-05,0.0010000299999999998,False,4,3,GC20_SC300,Ag
3,18,,,GC,GC20_L_R0,N,0.0005,5.548565891327341e-06,0.0004999900000000001,False,4,3,GC20_SC300,Ag
3,18,,,GC,GC20_L_R0,N,0.001,1.0936794115063304e-05,0.00100004,False,4,3,GC20_SC300,Ag
3,18,,,GC,GC20_L_R90,N,0.0005,1.424357463566348e-05,0.00050002,False,4,3,GC20_SC300,Ag
3,18,,,GC,GC20_L_R90,N,0.001,2.837535420034582e-05,0.00100006,False,4,3,GC20_SC300,Ag
3,18,,,LW300,LW300,P,0.001,0.0022565614429377657,0.00100001,False,4,3,LW300,Ag_Cl
3,18,,,LW300,LW300,N,0.001,0.002256482009597858,0.00100001,False,4,3,LW300,Ag_Cl
3,18,,,LW600,LW600,N,0.001,0.004351068575549482,0.001,False,4,3,LW600,Ag_Cl
3,18,,,LW600,LW600,P,0.001,0.005175833769737325,0.00099991,False,4,3,LW600,Ag_Cl
3,18,,,SC,SC,P,0.001,0.001280461026348078,0.00100003,False,4,3,GC20_SC300,Ag_Cl
3,18,,,SC,SC,N,0.001,0.0012802271392916833,0.00100002,False,4,3,GC20_SC300,Ag_Cl
3,18,,,GC,GC20_L_R0,P,0.0005,5.038133133031851e-06,0.0004999900000000001,False,4,3,GC20_SC300,Ag_Cl
3,18,,,GC,GC20_L_R90,P,0.0005,4.136417626302356e-06,0.00050001,False,4,3,GC20_SC300,Ag_Cl
3,18,,,GC,GC20_L_R0,N,0.0005,4.867498551008e-06,0.00050001,False,4,3,GC20_SC300,Ag_Cl
3,18,,,GC,GC20_L_R90,N,0.0005,3.855458961073427e-06,0.00050001,False,4,3,GC20_SC300,Ag_Cl
3,18,,,LW300,LW300,P,0.001,0.006339107083917194,0.00100001,False,4,3,LW300,Pt_Ag
3,18,,,LW300,LW300,N,0.001,0.006336900602253092,0.001,False,4,3,LW300,Pt_Ag
3,18,,,LW600,LW600,N,0.001,0.0028994904831870006,0.00100006,False,4,3,LW600,Pt_Ag
3,18,,,LW600,LW600,P,0.001,0.002899431643675958,0.00100002,False,4,3,LW600,Pt_Ag
3,18,,,SC,SC,P,0.001,0.006815838041275196,0.00100002,False,4,3,GC20_SC300,Pt_Ag
3,18,,,SC,SC,N,0.001,0.006815815976458556,0.00100002,False,4,3,GC20_SC300,Pt_Ag
3,18,,,GC,GC20_L_R0,P,0.0005,1.544978461203899e-05,0.00049997,False,4,3,GC20_SC300,Pt_Ag
3,18,,,GC,GC20_L_R0,P,0.001,3.084661366413954e-05,0.00100002,False,4,3,GC20_SC300,Pt_Ag
3,18,,,GC,GC20_L_R90,P,0.0005,1.4162670307979757e-05,0.0005,False,4,3,GC20_SC300,Pt_Ag
3,18,,,GC,GC20_L_R90,P,0.001,2.825179122715613e-05,0.00100002,False,4,3,GC20_SC300,Pt_Ag
3,18,,,GC,GC20_L_R0,N,0.0005,1.5274737066686934e-05,0.0005,False,4,3,GC20_SC300,Pt_Ag
3,18,,,GC,GC20_L_R0,N,0.001,3.0565654998910615e-05,0.001,False,4,3,GC20_SC300,Pt_Ag
3,18,,,GC,GC20_L_R90,N,0.0005,1.3993506713731975e-05,0.00050003,False,4,3,GC20_SC300,Pt_Ag
3,18,,,GC,GC20_L_R90,N,0.001,2.803555602407418e-05,0.00100001,False,4,3,GC20_SC300,Pt_Ag
3,18,,,LW300,LW300,P,0.001,0.009817715157627614,0.001,False,4,3,LW300,Pt_Ag_Cl
3,18,,,LW300,LW300,N,0.001,0.00981885370216629,0.00099999,False,4,3,LW300,Pt_Ag_Cl
3,18,,,LW600,LW600,N,0.001,0.0380854283564719,0.001,False,4,3,LW600,Pt_Ag_Cl
3,18,,,LW600,LW600,P,0.001,0.03808201566483142,0.00100002,False,4,3,LW600,Pt_Ag_Cl
3,18,,,SC,SC,P,0.001,0.013934255326111965,0.001,False,4,3,GC20_SC300,Pt_Ag_Cl
3,18,,,SC,SC,N,0.001,0.013934233261295325,0.00100001,False,4,3,GC20_SC300,Pt_Ag_Cl
3,18,,,GC,GC20_L_R0,P,0.0005,0.00011309542417518859,0.0004999900000000001,False,4,3,GC20_SC300,Pt_Ag_Cl
3,18,,,GC,GC20_L_R90,P,0.0005,0.0002565946946939203,0.00050002,False,4,3,GC20_SC300,Pt_Ag_Cl
3,18,,,GC,GC20_L_R0,N,0.0005,0.00011313219886959028,0.00050003,False,4,3,GC20_SC300,Pt_Ag_Cl
3,18,,,GC,GC20_L_R90,N,0.0005,0.0002569492027479526,0.0005,False,4,3,GC20_SC300,Pt_Ag_Cl
3,19,,,LW300,LW300,P,0.001,0.06886033725047924,0.00100004,False,4,4,LW300,Pt
3,19,,,LW300,LW300,N,0.001,0.06886010189243508,0.00100002,False,4,4,LW300,Pt
3,19,,,LW600,LW600,N,0.001,0.1377846963019363,0.00100004,False,4,4,LW600,Pt
3,19,,,LW600,LW600,P,0.001,0.1377845418482198,0.0010000299999999998,False,4,4,LW600,Pt
3,19,,,SC,SC,P,0.001,0.06827874545851648,0.00100004,False,4,4,GC20_SC300,Pt
3,19,,,SC,SC,N,0.001,0.06827862189554329,0.00100002,False,4,4,GC20_SC300,Pt
3,19,,,GC,GC20_L_R0,P,5e-05,5.1269807947063406e-05,5e-05,False,4,4,GC20_SC300,Pt
3,19,,,GC,GC20_L_R90,P,5e-05,5.119037460715575e-05,5.0010000000000004e-05,False,4,4,GC20_SC300,Pt
3,19,,,GC,GC20_L_R0,N,5e-05,5.12021425093643e-05,4.999e-05,False,4,4,GC20_SC300,Pt
3,19,,,GC,GC20_L_R90,N,5e-05,5.118449065605148e-05,5.002e-05,False,4,4,GC20_SC300,Pt
3,19,,,LW300,LW300,P,0.001,0.06887538692641619,0.0010000299999999998,False,4,4,LW300,Pt_Cl
3,19,,,LW300,LW300,N,0.001,0.06887518834306641,0.0010000299999999998,False,4,4,LW300,Pt_Cl
3,19,,,LW600,LW600,N,0.001,0.13779712173568073,0.00100003,False,4,4,LW600,Pt_Cl
3,19,,,LW600,LW600,P,0.001,0.13779715998136288,0.00100005,False,4,4,LW600,Pt_Cl
3,19,,,SC,SC,P,0.001,0.06831769721482675,0.00100001,False,4,4,GC20_SC300,Pt_Cl
3,19,,,SC,SC,N,0.001,0.06831762954938905,0.0010000299999999998,False,4,4,GC20_SC300,Pt_Cl
3,19,,,GC,GC20_L_R0,P,5e-05,5.0932951746343906e-05,4.999e-05,False,4,4,GC20_SC300,Pt_Cl
3,19,,,GC,GC20_L_R90,P,5e-05,5.091382890525502e-05,5.0010000000000004e-05,False,4,4,GC20_SC300,Pt_Cl
3,19,,,GC,GC20_L_R0,N,5e-05,5.11241801572327e-05,4.999e-05,False,4,4,GC20_SC300,Pt_Cl
3,19,,,GC,GC20_L_R90,N,5e-05,5.082115667536276e-05,5.0010000000000004e-05,False,4,4,GC20_SC300,Pt_Cl
3,19,,,LW300,LW300,P,0.001,0.0014289469454276792,0.00100005,False,4,4,LW300,Ag
3,19,,,LW300,LW300,N,0.001,0.0014305003085192066,0.00100002,False,4,4,LW300,Ag
3,19,,,LW600,LW600,N,0.001,0.0029096564797074045,0.00100008,False,4,4,LW600,Ag
3,19,,,LW600,LW600,P,0.001,0.002490769174667712,0.00100006,False,4,4,LW600,Ag
3,19,,,SC,SC,P,0.001,0.004041769859826832,0.00100011,False,4,4,GC20_SC300,Ag
3,19,,,SC,SC,N,0.001,0.003818976993239171,0.00100009,False,4,4,GC20_SC300,Ag
3,19,,,GC,GC20_L_R0,P,0.0005,8.753848255378848e-06,0.00049998,False,4,4,GC20_SC300,Ag
3,19,,,GC,GC20_L_R0,P,0.001,1.7150246481173244e-05,0.00100002,False,4,4,GC20_SC300,Ag
3,19,,,GC,GC20_L_R90,P,0.0005,7.274034552654747e-06,0.00050002,False,4,4,GC20_SC300,Ag
3,19,,,GC,GC20_L_R90,P,0.001,1.449364255759499e-05,0.00100004,False,4,4,GC20_SC300,Ag
3,19,,,GC,GC20_L_R0,N,0.0005,8.603807502219942e-06,0.00050001,False,4,4,GC20_SC300,Ag
3,19,,,GC,GC20_L_R0,N,0.001,1.7173782285590327e-05,0.00100002,False,4,4,GC20_SC300,Ag
3,19,,,GC,GC20_L_R90,N,0.0005,7.182833310538549e-06,0.00050002,False,4,4,GC20_SC300,Ag
3,19,,,GC,GC20_L_R90,N,0.001,1.4521591325340273e-05,0.00100002,False,4,4,GC20_SC300,Ag
3,19,,,LW300,LW300,P,0.001,0.0011225857922938366,0.00100005,False,4,4,LW300,Ag_Cl
3,19,,,LW300,LW300,N,0.001,0.0011224180996873652,0.001,False,4,4,LW300,Ag_Cl
3,19,,,LW600,LW600,N,0.001,0.001937421818993223,0.001,False,4,4,LW600,Ag_Cl
3,19,,,LW600,LW600,P,0.001,0.0019373203208366743,0.00099999,False,4,4,LW600,Ag_Cl
3,19,,,SC,SC,P,0.001,0.01515852020645093,0.00100002,False,4,4,GC20_SC300,Ag_Cl
3,19,,,SC,SC,N,0.001,0.015159063000940299,0.00100005,False,4,4,GC20_SC300,Ag_Cl
3,19,,,GC,GC20_L_R0,P,0.0005,9.579072397752824e-06,0.00050003,False,4,4,GC20_SC300,Ag_Cl
3,19,,,GC,GC20_L_R90,P,0.0005,5.848647397645152e-06,0.00050001,False,4,4,GC20_SC300,Ag_Cl
3,19,,,GC,GC20_L_R0,N,0.0005,9.783539698626231e-06,0.0004999900000000001,False,4,4,GC20_SC300,Ag_Cl
3,19,,,GC,GC20_L_R90,N,0.0005,5.67654182784523e-06,0.00050001,False,4,4,GC20_SC300,Ag_Cl
3,19,,,LW300,LW300,P,0.001,0.0034159763561810094,0.00100003,False,4,4,LW300,Pt_Ag
3,19,,,LW300,LW300,N,0.001,0.0034157307012224057,0.00100004,False,4,4,LW300,Pt_Ag
3,19,,,LW600,LW600,N,0.001,0.0034813205751694884,0.001,False,4,4,LW600,Pt_Ag
3,19,,,LW600,LW600,P,0.001,0.00348166037334576,0.0010000299999999998,False,4,4,LW600,Pt_Ag
3,19,,,SC,SC,P,0.001,0.005182035454201226,0.00100002,False,4,4,GC20_SC300,Pt_Ag
3,19,,,SC,SC,N,0.001,0.005181804509120383,0.0010000299999999998,False,4,4,GC20_SC300,Pt_Ag
3,19,,,GC,GC20_L_R0,P,0.0005,4.618754518074953e-05,0.0004999900000000001,False,4,4,GC20_SC300,Pt_Ag
3,19,,,GC,GC20_L_R0,P,0.001,9.267075890448864e-05,0.00100004,False,4,4,GC20_SC300,Pt_Ag
3,19,,,GC,GC20_L_R90,P,0.0005,3.0776006250888294e-05,0.0004999900000000001,False,4,4,GC20_SC300,Pt_Ag
3,19,,,GC,GC20_L_R90,P,0.001,6.150346990516634e-05,0.00100002,False,4,4,GC20_SC300,Pt_Ag
3,19,,,GC,GC20_L_R0,N,0.0005,4.6455264955993846e-05,0.00049998,False,4,4,GC20_SC300,Pt_Ag
3,19,,,GC,GC20_L_R0,N,0.001,9.258249963792458e-05,0.00100004,False,4,4,GC20_SC300,Pt_Ag
3,19,,,GC,GC20_L_R90,N,0.0005,3.0787774153096834e-05,0.00050002,False,4,4,GC20_SC300,Pt_Ag
3,19,,,GC,GC20_L_R90,N,0.001,6.161379398837144e-05,0.00100005,False,4,4,GC20_SC300,Pt_Ag
3,19,,,LW300,LW300,P,0.001,0.0104476597887775,0.00100001,False,4,4,LW300,Pt_Ag_Cl
3,19,,,LW300,LW300,N,0.001,0.010441727295076617,0.0010000299999999998,False,4,4,LW300,Pt_Ag_Cl
3,19,,,LW600,LW600,N,0.001,0.016258966161727173,0.00100004,False,4,4,LW600,Pt_Ag_Cl
3,19,,,LW600,LW600,P,0.001,0.016259611925360865,0.001,False,4,4,LW600,Pt_Ag_Cl
3,19,,,SC,SC,P,0.001,0.026196786000282937,0.00100004,False,4,4,GC20_SC300,Pt_Ag_Cl
3,19,,,SC,SC,N,0.001,0.02618885443419438,0.00100003,False,4,4,GC20_SC300,Pt_Ag_Cl
3,19,,,GC,GC20_L_R0,P,0.0005,0.00014090886104507652,0.00049997,False,4,4,GC20_SC300,Pt_Ag_Cl
3,19,,,GC,GC20_L_R90,P,0.0005,-6.957477983244979e-05,0.0005,False,4,4,GC20_SC300,Pt_Ag_Cl
3,19,,,GC,GC20_L_R0,N,0.0005,0.00014130308576906268,0.00050003,False,4,4,GC20_SC300,Pt_Ag_Cl
3,19,,,GC,GC20_L_R90,N,0.0005,-6.971599465895228e-05,0.00050002,False,4,4,GC20_SC300,Pt_Ag_Cl
3,20,,,LW300,LW300,P,0.001,0.06850938604488946,0.00100001,False,4,5,LW300,Pt
3,20,,,LW300,LW300,N,0.001,0.06850903447881099,0.0010000299999999998,False,4,5,LW300,Pt
3,20,,,LW600,LW600,N,0.001,0.13688853230307368,0.0010000500000000002,False,4,5,LW600,Pt
3,20,,,LW600,LW600,P,0.001,0.13688848228948927,0.00100002,False,4,5,LW600,Pt
3,20,,,SC,SC,P,0.001,0.06749499581648874,0.00100002,False,4,5,GC20_SC300,Pt
3,20,,,SC,SC,N,0.001,0.06749499140352541,0.001,False,4,5,GC20_SC300,Pt
3,20,,,GC,GC20_L_R0,P,5e-05,5.098002335517807e-05,4.999e-05,False,4,5,GC20_SC300,Pt
3,20,,,GC,GC20_L_R90,P,5e-05,5.095795853853706e-05,5.0010000000000004e-05,False,4,5,GC20_SC300,Pt
3,20,,,GC,GC20_L_R0,N,5e-05,5.1032978915116504e-05,5.0010000000000004e-05,False,4,5,GC20_SC300,Pt
3,20,,,GC,GC20_L_R90,N,5e-05,5.0829982602019164e-05,5e-05,False,4,5,GC20_SC300,Pt
3,20,,,LW300,LW300,P,0.001,0.06851892245864172,0.00100002,False,4,5,LW300,Pt_Cl
3,20,,,LW300,LW300,N,0.001,0.06851879595369297,0.00100002,False,4,5,LW300,Pt_Cl
3,20,,,LW600,LW600,N,0.001,0.13678643986746347,0.00100001,False,4,5,LW600,Pt_Cl
3,20,,,LW600,LW600,P,0.001,0.13678665610266655,0.00099999,False,4,5,LW600,Pt_Cl
3,20,,,SC,SC,P,0.001,0.06755039762909877,0.00100004,False,4,5,GC20_SC300,Pt_Cl
3,20,,,SC,SC,N,0.001,0.06755037556428213,0.00100002,False,4,5,GC20_SC300,Pt_Cl
3,20,,,GC,GC20_L_R0,P,5e-05,5.1135948059441246e-05,4.999e-05,False,4,5,GC20_SC300,Pt_Cl
3,20,,,GC,GC20_L_R90,P,5e-05,5.091382890525502e-05,5.002e-05,False,4,5,GC20_SC300,Pt_Cl
3,20,,,GC,GC20_L_R0,N,5e-05,5.1049159780653245e-05,5e-05,False,4,5,GC20_SC300,Pt_Cl
3,20,,,GC,GC20_L_R90,N,5e-05,5.104033385399684e-05,5.0010000000000004e-05,False,4,5,GC20_SC300,Pt_Cl
3,20,,,LW300,LW300,P,0.001,0.0008278204357987358,0.00100004,False,4,5,LW300,Ag
3,20,,,LW300,LW300,N,0.001,0.0008278527975298092,0.00100004,False,4,5,LW300,Ag
3,20,,,LW600,LW600,N,0.001,0.003157456138488216,0.00100002,False,4,5,LW600,Ag
3,20,,,LW600,LW600,P,0.001,0.0031559895636754766,0.00100001,False,4,5,LW600,Ag
3,20,,,SC,SC,P,0.001,0.001543026460425057,0.00100002,False,4,5,GC20_SC300,Ag
3,20,,,SC,SC,N,0.001,0.0015418879158863807,0.00100002,False,4,5,GC20_SC300,Ag
3,20,,,GC,GC20_L_R0,P,0.0005,-1.6783970524932398e-06,0.00050002,False,4,5,GC20_SC300,Ag
3,20,,,GC,GC20_L_R0,P,0.001,-3.4847700415043676e-06,0.0010000299999999998,False,4,5,GC20_SC300,Ag
3,20,,,GC,GC20_L_R90,P,0.0005,8.98185136066934e-06,0.0005,False,4,5,GC20_SC300,Ag
3,20,,,GC,GC20_L_R90,P,0.001,1.7582716887337147e-05,0.00100004,False,4,5,GC20_SC300,Ag
3,20,,,GC,GC20_L_R0,N,0.0005,-1.6886939669257112e-06,0.0005,False,4,5,GC20_SC300,Ag
3,20,,,GC,GC20_L_R0,N,0.001,-3.4906539926086375e-06,0.00100005,False,4,5,GC20_SC300,Ag
3,20,,,GC,GC20_L_R90,N,0.0005,8.808274803093351e-06,0.0005,False,4,5,GC20_SC300,Ag
3,20,,,GC,GC20_L_R90,N,0.001,1.753417429072691e-05,0.0010000500000000002,False,4,5,GC20_SC300,Ag
3,20,,,LW300,LW300,P,0.001,0.005401137612458733,0.00100004,False,4,5,LW300,Ag_Cl
3,20,,,LW300,LW300,N,0.001,0.005599378222076048,0.00100002,False,4,5,LW300,Ag_Cl
3,20,,,LW600,LW600,N,0.001,0.01038040034370458,0.00100011,False,4,5,LW600,Ag_Cl
3,20,,,LW600,LW600,P,0.001,0.010426524636410958,0.00099999,False,4,5,LW600,Ag_Cl
3,20,,,SC,SC,P,0.001,0.0011112812512347565,0.0010000299999999998,False,4,5,GC20_SC300,Ag_Cl
3,20,,,SC,SC,N,0.001,0.001111335677782471,0.001,False,4,5,GC20_SC300,Ag_Cl
3,20,,,GC,GC20_L_R0,P,0.0005,7.332874063697456e-06,0.00050001,False,4,5,GC20_SC300,Ag_Cl
3,20,,,GC,GC20_L_R90,P,0.0005,2.587908794435894e-05,0.0005,False,4,5,GC20_SC300,Ag_Cl
3,20,,,GC,GC20_L_R0,N,0.0005,7.185775286090685e-06,0.0004999900000000001,False,4,5,GC20_SC300,Ag_Cl
3,20,,,GC,GC20_L_R90,N,0.0005,2.5895268809895684e-05,0.00050001,False,4,5,GC20_SC300,Ag_Cl
3,20,,,LW300,LW300,P,0.001,0.008453110688512911,0.0010000299999999998,False,4,5,LW300,Pt_Ag
3,20,,,LW300,LW300,N,0.001,0.008451872116805462,0.00100004,False,4,5,LW300,Pt_Ag
3,20,,,LW600,LW600,N,0.001,0.009063911884745052,0.00100002,False,4,5,LW600,Pt_Ag
3,20,,,LW600,LW600,P,0.001,0.009062521801296668,0.0010000500000000002,False,4,5,LW600,Pt_Ag
3,20,,,SC,SC,P,0.001,0.00833528015468656,0.0010000299999999998,False,4,5,GC20_SC300,Pt_Ag
3,20,,,SC,SC,N,0.001,0.008332923632269298,0.00100002,False,4,5,GC20_SC300,Pt_Ag
3,20,,,GC,GC20_L_R0,P,0.0005,9.471690290099883e-06,0.0004999900000000001,False,4,5,GC20_SC300,Pt_Ag
3,20,,,GC,GC20_L_R0,P,0.001,1.9444987411838846e-05,0.00100005,False,4,5,GC20_SC300,Pt_Ag
3,20,,,GC,GC20_L_R90,P,0.0005,3.3891558360599664e-05,0.0004999900000000001,False,4,5,GC20_SC300,Pt_Ag
3,20,,,GC,GC20_L_R90,P,0.001,6.784489820779418e-05,0.00100001,False,4,5,GC20_SC300,Pt_Ag
3,20,,,GC,GC20_L_R0,N,0.0005,9.315765585836705e-06,0.00049998,False,4,5,GC20_SC300,Pt_Ag
3,20,,,GC,GC20_L_R0,N,0.001,1.9100776272239004e-05,0.00100004,False,4,5,GC20_SC300,Pt_Ag
3,20,,,GC,GC20_L_R90,N,0.0005,3.3990114541596204e-05,0.00050003,False,4,5,GC20_SC300,Pt_Ag
3,20,,,GC,GC20_L_R90,N,0.001,6.816116057964874e-05,0.00100001,False,4,5,GC20_SC300,Pt_Ag
3,20,,,LW300,LW300,P,0.001,0.00943227075967682,0.00100004,False,4,5,LW300,Pt_Ag_Cl
3,20,,,LW300,LW300,N,0.001,0.009433509331384269,0.00100002,False,4,5,LW300,Pt_Ag_Cl
3,20,,,LW600,LW600,N,0.001,0.01455590358620483,0.001,False,4,5,LW600,Pt_Ag_Cl
3,20,,,LW600,LW600,P,0.001,0.014556624370215102,0.00100004,False,4,5,LW600,Pt_Ag_Cl
3,20,,,SC,SC,P,0.001,0.021869860747102052,0.0010000299999999998,False,4,5,GC20_SC300,Pt_Ag_Cl
3,20,,,SC,SC,N,0.001,0.02187004609156184,0.0010000299999999998,False,4,5,GC20_SC300,Pt_Ag_Cl
3,20,,,GC,GC20_L_R0,P,0.0005,4.515932472527821e-05,0.0004999900000000001,False,4,5,GC20_SC300,Pt_Ag_Cl
3,20,,,GC,GC20_L_R90,P,0.0005,0.0007634853144246392,0.00050002,False,4,5,GC20_SC300,Pt_Ag_Cl
3,20,,,GC,GC20_L_R0,N,0.0005,4.5268177820707216e-05,0.0005,False,4,5,GC20_SC300,Pt_Ag_Cl
3,20,,,GC,GC20_L_R90,N,0.0005,0.0007643384873347584,0.00050002,False,4,5,GC20_SC300,Pt_Ag_Cl
3,21,,,LW300,LW300,P,0.001,0.06859324852899086,0.00100004,False,5,1,LW300,Pt
3,21,,,LW300,LW300,N,0.001,0.06859341622159734,0.00100002,False,5,1,LW300,Pt
3,21,,,LW600,LW600,N,0.001,0.13730020294208398,0.00100003,False,5,1,LW600,Pt
3,21,,,LW600,LW600,P,0.001,0.13730027207850945,0.00100002,False,5,1,LW600,Pt
3,21,,,SC,SC,P,0.001,0.0681382911326942,0.001,False,5,1,GC20_SC300,Pt
3,21,,,SC,SC,N,0.001,0.06813834261726637,0.0010000299999999998,False,5,1,GC20_SC300,Pt
3,21,,,GC,GC20_L_R0,P,5e-05,5.071377456770982e-05,5e-05,False,5,1,GC20_SC300,Pt
3,21,,,GC,GC20_L_R90,P,5e-05,5.070347765327734e-05,5e-05,False,5,1,GC20_SC300,Pt
3,21,,,GC,GC20_L_R0,N,5e-05,5.043428689025695e-05,5.0010000000000004e-05,False,5,1,GC20_SC300,Pt
3,21,,,GC,GC20_L_R90,N,5e-05,5.067994184886026e-05,4.999e-05,False,5,1,GC20_SC300,Pt
3,21,,,LW300,LW300,P,0.001,0.0686479001378351,0.001,False,5,1,LW300,Pt_Cl
3,21,,,LW300,LW300,N,0.001,0.06864767948966868,0.00100001,False,5,1,LW300,Pt_Cl
3,21,,,LW600,LW600,N,0.001,0.13740103327018233,0.00100005,False,5,1,LW600,Pt_Cl
3,21,,,LW600,LW600,P,0.001,0.13740146721157626,0.0010000299999999998,False,5,1,LW600,Pt_Cl
3,21,,,SC,SC,P,0.001,0.06818206037397109,0.0010000299999999998,False,5,1,GC20_SC300,Pt_Cl
3,21,,,SC,SC,N,0.001,0.06818192210112015,0.00100001,False,5,1,GC20_SC300,Pt_Cl
3,21,,,GC,GC20_L_R0,P,5e-05,5.0294543051530525e-05,5.0010000000000004e-05,False,5,1,GC20_SC300,Pt_Cl
3,21,,,GC,GC20_L_R90,P,5e-05,5.070053567772521e-05,4.999e-05,False,5,1,GC20_SC300,Pt_Cl
3,21,,,GC,GC20_L_R0,N,5e-05,5.0841750504227704e-05,5.002e-05,False,5,1,GC20_SC300,Pt_Cl
3,21,,,GC,GC20_L_R90,N,5e-05,5.050048134018e-05,5.002e-05,False,5,1,GC20_SC300,Pt_Cl
3,21,,,LW300,LW300,P,0.001,0.002514827179745299,0.00100001,False,5,1,LW300,Ag
3,21,,,LW300,LW300,N,0.001,0.0025226910803961564,0.0010000500000000002,False,5,1,LW300,Ag
3,21,,,LW600,LW600,N,0.001,0.07644746566731889,0.00100003,False,5,1,LW600,Ag
3,21,,,LW600,LW600,P,0.001,0.07155818472932289,0.00100002,False,5,1,LW600,Ag
3,21,,,SC,SC,P,0.001,0.002109089034435875,0.00100001,False,5,1,GC20_SC300,Ag
3,21,,,SC,SC,N,0.001,0.002108640383164174,0.0010000299999999998,False,5,1,GC20_SC300,Ag
3,21,,,GC,GC20_L_R0,P,0.0005,1.8534445978453056e-07,0.00050002,False,5,1,GC20_SC300,Ag
3,21,,,GC,GC20_L_R0,P,0.001,7.281389491535074e-07,0.00100002,False,5,1,GC20_SC300,Ag
3,21,,,GC,GC20_L_R90,P,0.0005,6.900403657533553e-06,0.0005,False,5,1,GC20_SC300,Ag
3,21,,,GC,GC20_L_R90,P,0.001,1.3658121500788536e-05,0.0010000299999999998,False,5,1,GC20_SC300,Ag
3,21,,,GC,GC20_L_R0,N,0.0005,4.3982534504424004e-07,0.00050002,False,5,1,GC20_SC300,Ag
3,21,,,GC,GC20_L_R0,N,0.001,9.958587243978283e-07,0.0010000299999999998,False,5,1,GC20_SC300,Ag
3,21,,,GC,GC20_L_R90,N,0.0005,6.810673403193421e-06,0.0005,False,5,1,GC20_SC300,Ag
3,21,,,GC,GC20_L_R90,N,0.001,1.35095517354057e-05,0.0010000299999999998,False,5,1,GC20_SC300,Ag
3,21,,,LW300,LW300,P,0.001,0.001121916492855726,0.001,False,5,1,LW300,Ag_Cl
3,21,,,LW300,LW300,N,0.001,0.0011218885440879805,0.00100002,False,5,1,LW300,Ag_Cl
3,21,,,LW600,LW600,N,0.001,0.05858901800530897,0.0010000500000000002,False,5,1,LW600,Ag_Cl
3,21,,,LW600,LW600,P,0.001,0.061206195043525286,0.0009999499999999999,False,5,1,LW600,Ag_Cl
3,21,,,SC,SC,P,0.001,0.11279644738069058,0.00100008,False,5,1,GC20_SC300,Ag_Cl
3,21,,,SC,SC,N,0.001,0.08585472963480256,0.00100005,False,5,1,GC20_SC300,Ag_Cl
3,21,,,GC,GC20_L_R0,P,0.0005,0.0019201862552210378,0.00050001,False,5,1,GC20_SC300,Ag_Cl
3,21,,,GC,GC20_L_R90,P,0.0005,0.0016248236776888535,0.00049996,False,5,1,GC20_SC300,Ag_Cl
3,21,,,GC,GC20_L_R0,N,0.0005,0.0019200303305167746,0.00050002,False,5,1,GC20_SC300,Ag_Cl
3,21,,,GC,GC20_L_R90,N,0.0005,0.0012455074148131574,0.00050012,False,5,1,GC20_SC300,Ag_Cl
3,21,,,LW300,LW300,P,0.001,0.009735222163145736,0.00100005,False,5,1,LW300,Pt_Ag
3,21,,,LW300,LW300,N,0.001,0.009730863626365249,0.0010000500000000002,False,5,1,LW300,Pt_Ag
3,21,,,LW600,LW600,N,0.001,0.011697712555818706,0.00100003,False,5,1,LW600,Pt_Ag
3,21,,,LW600,LW600,P,0.001,0.011699817539326259,0.00100003,False,5,1,LW600,Pt_Ag
3,21,,,SC,SC,P,0.001,0.009818850760190737,0.00100002,False,5,1,GC20_SC300,Pt_Ag
3,21,,,SC,SC,N,0.001,0.009820307038089044,0.00100005,False,5,1,GC20_SC300,Pt_Ag
3,21,,,GC,GC20_L_R0,P,0.0005,0.00018277905710306738,0.0004999900000000001,False,5,1,GC20_SC300,Pt_Ag
3,21,,,GC,GC20_L_R0,P,0.001,0.00036538600863633485,0.00100004,False,5,1,GC20_SC300,Pt_Ag
3,21,,,GC,GC20_L_R90,P,0.0005,8.695597139446566e-05,0.00050001,False,5,1,GC20_SC300,Pt_Ag
3,21,,,GC,GC20_L_R90,P,0.001,0.00017388399402118606,0.001,False,5,1,GC20_SC300,Pt_Ag
3,21,,,GC,GC20_L_R0,N,0.0005,0.0001828732003207357,0.00050004,False,5,1,GC20_SC300,Pt_Ag
3,21,,,GC,GC20_L_R0,N,0.001,0.0003658214210180509,0.00100001,False,5,1,GC20_SC300,Pt_Ag
3,21,,,GC,GC20_L_R90,N,0.0005,8.693390657782464e-05,0.0005,False,5,1,GC20_SC300,Pt_Ag
3,21,,,GC,GC20_L_R90,N,0.001,0.00017432529035400635,0.00100002,False,5,1,GC20_SC300,Pt_Ag
3,21,,,LW300,LW300,P,0.001,0.03635878290492364,0.00100002,False,5,1,LW300,Pt_Ag_Cl
3,21,,,LW300,LW300,N,0.001,0.036343692041328965,0.00100004,False,5,1,LW300,Pt_Ag_Cl
